locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKLDPBFD_03935	CDS	852				hypothetical protein
GKLDPBFD_03936	CDS	279				hypothetical protein
GKLDPBFD_03937	CDS	402				hypothetical protein
GKLDPBFD_03938	CDS	234				hypothetical protein
GKLDPBFD_03939	CDS	420				hypothetical protein
GKLDPBFD_03940	CDS	282				hypothetical protein
GKLDPBFD_03941	CDS	426				hypothetical protein
GKLDPBFD_03942	CDS	888				hypothetical protein
GKLDPBFD_03943	CDS	747	dnaC_2		COG1484	DNA replication protein DnaC
GKLDPBFD_03944	CDS	762				hypothetical protein
GKLDPBFD_03945	CDS	432				hypothetical protein
GKLDPBFD_03946	CDS	222				hypothetical protein
GKLDPBFD_03947	CDS	1155	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
GKLDPBFD_03948	CDS	2265				hypothetical protein
GKLDPBFD_03949	CDS	174				hypothetical protein
GKLDPBFD_03950	CDS	1056				hypothetical protein
GKLDPBFD_03951	CDS	381	rusA	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
GKLDPBFD_03952	CDS	822				hypothetical protein
GKLDPBFD_03953	CDS	198				hypothetical protein
GKLDPBFD_03954	CDS	1050				hypothetical protein
GKLDPBFD_03955	tRNA	76				tRNA-Met(cat)
GKLDPBFD_03956	tRNA	77				tRNA-Arg(tct)
GKLDPBFD_03957	CDS	336	iraM			Anti-adapter protein IraM
GKLDPBFD_03958	CDS	1854				hypothetical protein
GKLDPBFD_03959	CDS	216				hypothetical protein
GKLDPBFD_03960	CDS	345				hypothetical protein
GKLDPBFD_03961	CDS	600	ompX_2		COG3637	Outer membrane protein X
GKLDPBFD_03962	CDS	738				hypothetical protein
GKLDPBFD_03963	CDS	1635				hypothetical protein
GKLDPBFD_03964	CDS	528				hypothetical protein
GKLDPBFD_03965	CDS	534				hypothetical protein
GKLDPBFD_03966	CDS	786				hypothetical protein
GKLDPBFD_03967	CDS	90				hypothetical protein
GKLDPBFD_03968	CDS	657				hypothetical protein
GKLDPBFD_03969	CDS	270				hypothetical protein
GKLDPBFD_03970	CDS	171				hypothetical protein
GKLDPBFD_03971	CDS	507	yciE		COG3685	Protein YciE
GKLDPBFD_03972	CDS	501	yciF		COG3685	Protein YciF
GKLDPBFD_03973	CDS	180				hypothetical protein
GKLDPBFD_03974	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
GKLDPBFD_03975	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
GKLDPBFD_03976	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
GKLDPBFD_03977	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
GKLDPBFD_03978	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
GKLDPBFD_03979	CDS	882	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
GKLDPBFD_03980	CDS	621	yciO		COG0009	putative protein YciO
GKLDPBFD_03981	CDS	873	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
GKLDPBFD_03982	CDS	591	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
GKLDPBFD_03983	CDS	759	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
GKLDPBFD_03984	CDS	1050	sohB	3.4.21.-	COG0616	putative protease SohB
GKLDPBFD_03985	CDS	252	yciN			Protein YciN
GKLDPBFD_03986	CDS	2598	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
GKLDPBFD_03987	CDS	975	cysB			HTH-type transcriptional regulator CysB
GKLDPBFD_03988	CDS	129	ymiA			Protein YmiA
GKLDPBFD_03989	CDS	168				hypothetical protein
GKLDPBFD_03990	CDS	96	ymiC			Protein YmiC
GKLDPBFD_03991	CDS	2676	acnA	4.2.1.3	COG1048	Aconitate hydratase A
GKLDPBFD_03992	CDS	591	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
GKLDPBFD_03993	CDS	765	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
GKLDPBFD_03994	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
GKLDPBFD_03995	CDS	1170	lapB_2		COG2956	Lipopolysaccharide assembly protein B
GKLDPBFD_03996	CDS	798	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GKLDPBFD_03997	CDS	327	yciH		COG0023	putative protein YciH
GKLDPBFD_03998	CDS	219	osmB			Osmotically-inducible lipoprotein B
GKLDPBFD_03999	CDS	750	srlR_5		COG1349	Glucitol operon repressor
GKLDPBFD_04000	CDS	174				hypothetical protein
GKLDPBFD_04001	CDS	1986	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
GKLDPBFD_04002	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
GKLDPBFD_04003	CDS	1128				hypothetical protein
GKLDPBFD_04004	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
GKLDPBFD_04005	CDS	351			COG2852	putative protein
GKLDPBFD_04006	CDS	807	sapF		COG4167	Putrescine export system ATP-binding protein SapF
GKLDPBFD_04007	CDS	993	sapD		COG4170	Putrescine export system ATP-binding protein SapD
GKLDPBFD_04008	CDS	891	sapC		COG4171	Putrescine export system permease protein SapC
GKLDPBFD_04009	CDS	966	sapB_2		COG4168	Putrescine export system permease protein SapB
GKLDPBFD_04010	CDS	1644	sapA		COG4166	Peptide transport periplasmic protein SapA
GKLDPBFD_04011	CDS	246				hypothetical protein
GKLDPBFD_04012	CDS	1386	puuP		COG0531	Putrescine importer PuuP
GKLDPBFD_04013	CDS	1419	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
GKLDPBFD_04014	CDS	753	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
GKLDPBFD_04015	CDS	558	puuR			HTH-type transcriptional regulator PuuR
GKLDPBFD_04016	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
GKLDPBFD_04017	CDS	1281	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GKLDPBFD_04018	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
GKLDPBFD_04019	CDS	978	pspF		COG1221	Psp operon transcriptional activator
GKLDPBFD_04020	CDS	669	pspA		COG1842	Phage shock protein A
GKLDPBFD_04021	CDS	225	pspB_2			Phage shock protein B
GKLDPBFD_04022	CDS	360	pspC		COG1983	Phage shock protein C
GKLDPBFD_04023	CDS	222	pspD			Phage shock protein D
GKLDPBFD_04024	CDS	315	pspE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase PspE
GKLDPBFD_04025	CDS	1680	ycjM	2.4.1.352	COG0366	Glucosylglycerate phosphorylase
GKLDPBFD_04026	CDS	1293				hypothetical protein
GKLDPBFD_04027	CDS	882	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
GKLDPBFD_04028	CDS	843	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
GKLDPBFD_04029	CDS	1053	tdh_3	1.1.1.103		L-threonine 3-dehydrogenase
GKLDPBFD_04030	CDS	789	iolE	4.2.1.44		Inosose dehydratase
GKLDPBFD_04031	CDS	1056	afr	1.1.1.292		1,5-anhydro-D-fructose reductase
GKLDPBFD_04032	CDS	2268	ycjT	2.4.1.230	COG1554	Kojibiose phosphorylase
GKLDPBFD_04033	CDS	660	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
GKLDPBFD_04034	CDS	1083	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
GKLDPBFD_04035	CDS	906	ompG			Outer membrane porin G
GKLDPBFD_04036	CDS	999	purR_1		COG1609	HTH-type transcriptional repressor PurR
GKLDPBFD_04037	CDS	1398	ycjX		COG3106	putative protein YcjX
GKLDPBFD_04038	CDS	1062				hypothetical protein
GKLDPBFD_04039	CDS	1542	tyrR		COG3283	Transcriptional regulatory protein TyrR
GKLDPBFD_04040	CDS	507	tpx	1.11.1.15	COG2077	Thiol peroxidase
GKLDPBFD_04041	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
GKLDPBFD_04042	CDS	729	mpaA	3.4.17.-	COG2866	Murein peptide amidase A
GKLDPBFD_04043	CDS	165				hypothetical protein
GKLDPBFD_04044	CDS	636	ycjY_1		COG1073	putative protein YcjY
GKLDPBFD_04045	CDS	1152			COG2826	IS30 family transposase IS30
GKLDPBFD_04046	CDS	348	ycjY_2		COG1073	putative protein YcjY
GKLDPBFD_04047	CDS	900	pgrR_2			HTH-type transcriptional regulator PgrR
GKLDPBFD_04048	CDS	1614	mppA		COG4166	Periplasmic murein peptide-binding protein
GKLDPBFD_04049	CDS	1032	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
GKLDPBFD_04050	CDS	258				hypothetical protein
GKLDPBFD_04051	CDS	951	uspE		COG0589	Universal stress protein E
GKLDPBFD_04052	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
GKLDPBFD_04053	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
GKLDPBFD_04054	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
GKLDPBFD_04055	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
GKLDPBFD_04056	CDS	1311	abgA	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit A
GKLDPBFD_04057	CDS	909	tsaR_2			HTH-type transcriptional regulator TsaR
GKLDPBFD_04058	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
GKLDPBFD_04059	CDS	1233	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
GKLDPBFD_04060	CDS	984	zntB		COG0598	Zinc transport protein ZntB
GKLDPBFD_04061	CDS	174	ynaL			Protein YnaL
GKLDPBFD_04062	CDS	1374	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
GKLDPBFD_04063	CDS	936	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
GKLDPBFD_04064	CDS	435	uspF		COG0589	Universal stress protein F
GKLDPBFD_04065	CDS	1134	ompN_2		COG3203	Outer membrane porin N
GKLDPBFD_04066	CDS	3525	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
GKLDPBFD_04067	CDS	267				hypothetical protein
GKLDPBFD_04068	CDS	423	hslJ		COG3187	Heat shock protein HslJ
GKLDPBFD_04069	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
GKLDPBFD_04070	CDS	2640				hypothetical protein
GKLDPBFD_04071	CDS	186				hypothetical protein
GKLDPBFD_04072	CDS	327				hypothetical protein
GKLDPBFD_04073	CDS	906	feaR		COG2207	Transcriptional activator FeaR
GKLDPBFD_04074	CDS	1500	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
GKLDPBFD_04075	CDS	2274	tynA	1.4.3.21	COG3733	Primary amine oxidase
GKLDPBFD_04076	CDS	2046	paaZ		COG2030	Bifunctional protein PaaZ
GKLDPBFD_04077	CDS	930	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
GKLDPBFD_04078	CDS	288	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
GKLDPBFD_04079	CDS	747	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
GKLDPBFD_04080	CDS	498	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
GKLDPBFD_04081	CDS	1071	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
GKLDPBFD_04082	CDS	768	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
GKLDPBFD_04083	CDS	789	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
GKLDPBFD_04084	CDS	1383	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
GKLDPBFD_04085	CDS	423	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
GKLDPBFD_04086	CDS	1206	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
GKLDPBFD_04087	CDS	1314	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GKLDPBFD_04088	CDS	951	paaX		COG3327	Transcriptional repressor PaaX
GKLDPBFD_04089	CDS	591	caiE			Carnitine operon protein CaiE
GKLDPBFD_04090	CDS	861	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
GKLDPBFD_04091	CDS	1062				hypothetical protein
GKLDPBFD_04092	CDS	1206				hypothetical protein
GKLDPBFD_04093	CDS	606	ynbA		COG0558	Inner membrane protein YnbA
GKLDPBFD_04094	CDS	897				hypothetical protein
GKLDPBFD_04095	CDS	1758	ynbC		COG2267	putative protein YnbC
GKLDPBFD_04096	CDS	1317	ynbD		COG0671	putative protein YnbD
GKLDPBFD_04097	CDS	606	azoR_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
GKLDPBFD_04098	CDS	3903				hypothetical protein
GKLDPBFD_04099	CDS	801	ydcF		COG1434	Protein YdcF
GKLDPBFD_04100	CDS	1440	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
GKLDPBFD_04101	CDS	1002	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
GKLDPBFD_04102	CDS	531	cybB		COG3038	Cytochrome b561
GKLDPBFD_04103	CDS	174				hypothetical protein
GKLDPBFD_04104	CDS	168				hypothetical protein
GKLDPBFD_04105	CDS	1641	trg		COG0840	Methyl-accepting chemotaxis protein III
GKLDPBFD_04106	CDS	924	gbpR			HTH-type transcriptional regulator GbpR
GKLDPBFD_04107	CDS	1344			COG5383	putative protein
GKLDPBFD_04108	CDS	1620	mdoD		COG3131	Glucans biosynthesis protein D
GKLDPBFD_04109	CDS	225				hypothetical protein
GKLDPBFD_04110	CDS	537	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
GKLDPBFD_04111	CDS	981				hypothetical protein
GKLDPBFD_04112	CDS	993	tehA		COG1275	Tellurite resistance protein TehA
GKLDPBFD_04113	CDS	594	tehB	2.1.1.265	COG0500	Tellurite methyltransferase
GKLDPBFD_04114	CDS	669				hypothetical protein
GKLDPBFD_04115	CDS	1266				IS200/IS605 family transposase IS609
GKLDPBFD_04116	CDS	1176	ydcO		COG3135	Inner membrane protein YdcO
GKLDPBFD_04117	CDS	537	sutR		COG1396	HTH-type transcriptional regulator SutR
GKLDPBFD_04118	CDS	1962	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
GKLDPBFD_04119	CDS	171				hypothetical protein
GKLDPBFD_04120	CDS	438	hicB		COG1598	Antitoxin HicB
GKLDPBFD_04121	CDS	1407	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
GKLDPBFD_04122	CDS	1146	ydcS	2.3.1.-		Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
GKLDPBFD_04123	CDS	1014	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
GKLDPBFD_04124	CDS	942	ydcU		COG1176	Inner membrane ABC transporter permease protein YdcU
GKLDPBFD_04125	CDS	795	ydcV_3			Inner membrane ABC transporter permease protein YdcV
GKLDPBFD_04126	CDS	1425	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
GKLDPBFD_04127	CDS	174	ortT			Orphan toxin OrtT
GKLDPBFD_04128	CDS	234	ydcY			putative protein YdcY
GKLDPBFD_04129	CDS	450	ydcZ		COG3238	Inner membrane protein YdcZ
GKLDPBFD_04130	CDS	519	mnaT	2.3.1.-	COG1247	L-amino acid N-acyltransferase MnaT
GKLDPBFD_04131	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
GKLDPBFD_04132	CDS	666	mcbR		COG1802	HTH-type transcriptional regulator McbR
GKLDPBFD_04133	CDS	2103	cntO			Metal-pseudopaline receptor CntO
GKLDPBFD_04134	CDS	1062	yncE		COG3391	putative protein YncE
GKLDPBFD_04135	CDS	1500	ansP2		COG1113	L-asparagine permease 2
GKLDPBFD_04136	CDS	618	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
GKLDPBFD_04137	CDS	213				hypothetical protein
GKLDPBFD_04138	CDS	2109				hypothetical protein
GKLDPBFD_04139	CDS	4221	rhsD_2		COG3209	Protein RhsD
GKLDPBFD_04140	CDS	399				hypothetical protein
GKLDPBFD_04141	CDS	174				hypothetical protein
GKLDPBFD_04142	CDS	141				hypothetical protein
GKLDPBFD_04143	CDS	207				hypothetical protein
GKLDPBFD_04144	CDS	792				ISAs1 family transposase ISEc1
GKLDPBFD_04145	CDS	228	pptA	5.3.2.-	COG1942	Tautomerase PptA
GKLDPBFD_04146	CDS	570				hypothetical protein
GKLDPBFD_04147	CDS	846	nhoA	2.3.1.5	COG2162	Arylamine N-acetyltransferase
GKLDPBFD_04148	CDS	894	yddE	5.1.-.-	COG0384	putative isomerase YddE
GKLDPBFD_04149	CDS	681	narV	1.7.5.1	COG2181	Respiratory nitrate reductase 2 gamma chain
GKLDPBFD_04150	CDS	696	narW		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
GKLDPBFD_04151	CDS	1545	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
GKLDPBFD_04152	CDS	3741	narZ	1.7.5.1	COG5013	Respiratory nitrate reductase 2 alpha chain
GKLDPBFD_04153	CDS	1389	narU		COG2223	Nitrate/nitrite transporter NarU
GKLDPBFD_04154	CDS	336				hypothetical protein
GKLDPBFD_04155	CDS	921				hypothetical protein
GKLDPBFD_04156	CDS	291	ompD		COG3203	Outer membrane porin protein OmpD
GKLDPBFD_04157	CDS	825	yddG		COG0697	Aromatic amino acid exporter YddG
GKLDPBFD_04158	CDS	588	fdnG_1	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
GKLDPBFD_04159	CDS	2412	fdnG_2	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
GKLDPBFD_04160	CDS	885	fdnH_2		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
GKLDPBFD_04161	CDS	654	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
GKLDPBFD_04162	CDS	285	yddM		COG3093	putative HTH-type transcriptional regulator YddM
GKLDPBFD_04163	CDS	1011	adhP	1.1.1.1	COG1064	Alcohol dehydrogenase, propanol-preferring
GKLDPBFD_04164	CDS	1698	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
GKLDPBFD_04165	CDS	138	sra			Stationary-phase-induced ribosome-associated protein
GKLDPBFD_04166	CDS	216	bdm			Protein bdm
GKLDPBFD_04167	CDS	432	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
GKLDPBFD_04168	CDS	927	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
GKLDPBFD_04169	CDS	987	ddpD		COG0444	putative D,D-dipeptide transport ATP-binding protein DdpD
GKLDPBFD_04170	CDS	897	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
GKLDPBFD_04171	CDS	1023	ddpB		COG0601	putative D,D-dipeptide transport system permease protein DdpB
GKLDPBFD_04172	CDS	1551	ddpA		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
GKLDPBFD_04173	CDS	582	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
GKLDPBFD_04174	CDS	2400	dosP	3.1.4.52	COG2199	Oxygen sensor protein DosP
GKLDPBFD_04175	CDS	1383	dosC	2.7.7.65		Diguanylate cyclase DosC
GKLDPBFD_04176	CDS	1320				hypothetical protein
GKLDPBFD_04177	CDS	1536	gadC		COG0531	putative glutamate/gamma-aminobutyrate antiporter
GKLDPBFD_04178	CDS	1401	gadB	4.1.1.15	COG0076	Glutamate decarboxylase beta
GKLDPBFD_04179	CDS	2784				hypothetical protein
GKLDPBFD_04180	CDS	2373				hypothetical protein
GKLDPBFD_04181	CDS	1659	yddA		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
GKLDPBFD_04182	CDS	1158	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
GKLDPBFD_04183	CDS	1683				hypothetical protein
GKLDPBFD_04184	CDS	762	ydeO		COG2207	HTH-type transcriptional regulator YdeO
GKLDPBFD_04185	CDS	198	safA			Two-component-system connector protein SafA
GKLDPBFD_04186	CDS	2280	ydeP		COG0243	Protein YdeP
GKLDPBFD_04187	CDS	915	fimH_2			Type 1 fimbrin D-mannose specific adhesin
GKLDPBFD_04188	CDS	504	fimG_2			Protein FimG
GKLDPBFD_04189	CDS	531	fimF_2			Protein FimF
GKLDPBFD_04190	CDS	2652	fimD_2		COG3188	Outer membrane usher protein FimD
GKLDPBFD_04191	CDS	711	focC_2			Chaperone protein FocC
GKLDPBFD_04192	CDS	564	fimA_4			Type-1 fimbrial protein, A chain
GKLDPBFD_04193	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
GKLDPBFD_04194	CDS	267	hipB		COG1396	Antitoxin HipB
GKLDPBFD_04195	CDS	93				hypothetical protein
GKLDPBFD_04196	CDS	5421				hypothetical protein
GKLDPBFD_04197	CDS	1593	lsrK_2	2.7.1.189	COG1070	Autoinducer-2 kinase
GKLDPBFD_04198	CDS	954	lsrR		COG2390	Transcriptional regulator LsrR
GKLDPBFD_04199	CDS	1536	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
GKLDPBFD_04200	CDS	1029	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
GKLDPBFD_04201	CDS	993	lsrD			Autoinducer 2 import system permease protein LsrD
GKLDPBFD_04202	CDS	1023	lsrB			Autoinducer 2-binding protein LsrB
GKLDPBFD_04203	CDS	876	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
GKLDPBFD_04204	CDS	291	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
GKLDPBFD_04205	CDS	759	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
GKLDPBFD_04206	CDS	915				hypothetical protein
GKLDPBFD_04207	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
GKLDPBFD_04208	CDS	1260				hypothetical protein
GKLDPBFD_04209	CDS	150				hypothetical protein
GKLDPBFD_04210	CDS	360				hypothetical protein
GKLDPBFD_04211	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
GKLDPBFD_04212	CDS	1389	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
GKLDPBFD_04213	CDS	882	gltR		COG0583	HTH-type transcriptional regulator GltR
GKLDPBFD_04214	CDS	459				hypothetical protein
GKLDPBFD_04215	CDS	708				hypothetical protein
GKLDPBFD_04216	CDS	1191	sotB		COG2814	Sugar efflux transporter
GKLDPBFD_04217	CDS	666				hypothetical protein
GKLDPBFD_04218	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
GKLDPBFD_04219	CDS	384	marA			Multiple antibiotic resistance protein MarA
GKLDPBFD_04220	CDS	219				hypothetical protein
GKLDPBFD_04221	CDS	1401	bglA_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
GKLDPBFD_04222	CDS	1674	bglH_3		COG4580	Cryptic outer membrane porin BglH
GKLDPBFD_04223	CDS	312	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
GKLDPBFD_04224	CDS	1323	chbC_1		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
GKLDPBFD_04225	CDS	312	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
GKLDPBFD_04226	CDS	699	mngR_3		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
GKLDPBFD_04227	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
GKLDPBFD_04228	CDS	1188	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
GKLDPBFD_04229	CDS	96	mgtS			Small protein MgtS
GKLDPBFD_04230	CDS	891	dgcZ	2.7.7.65	COG2199	Diguanylate cyclase DgcZ
GKLDPBFD_04231	CDS	393	ygiW_2		COG3111	Protein YgiW
GKLDPBFD_04232	CDS	519	pncC_3	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
GKLDPBFD_04233	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
GKLDPBFD_04234	CDS	747	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
GKLDPBFD_04235	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
GKLDPBFD_04236	CDS	204	ydfZ			Putative selenoprotein YdfZ
GKLDPBFD_04237	CDS	1461	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
GKLDPBFD_04238	CDS	1368	ydfJ			Putative transporter YdfJ
GKLDPBFD_04239	CDS	1020	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
GKLDPBFD_04240	CDS	1215	rspA_2		COG4948	Starvation-sensing protein RspA
GKLDPBFD_04241	CDS	327				hypothetical protein
GKLDPBFD_04242	CDS	342				hypothetical protein
GKLDPBFD_04243	CDS	561	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
GKLDPBFD_04244	CDS	747				hypothetical protein
GKLDPBFD_04245	CDS	306	ynfD			putative protein YnfD
GKLDPBFD_04246	CDS	2427	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
GKLDPBFD_04247	CDS	2397	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
GKLDPBFD_04248	CDS	618	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GKLDPBFD_04249	CDS	855	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
GKLDPBFD_04250	CDS	615	dmsD		COG3381	Tat proofreading chaperone DmsD
GKLDPBFD_04251	CDS	1257	clcB		COG0038	Voltage-gated ClC-type chloride channel ClcB
GKLDPBFD_04252	CDS	696	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GKLDPBFD_04253	CDS	1221	mlc_2		COG1940	Protein mlc
GKLDPBFD_04254	CDS	894	hcaR_3			Hca operon transcriptional activator HcaR
GKLDPBFD_04255	CDS	1254	ynfM			Inner membrane transport protein YnfM
GKLDPBFD_04256	CDS	309	asr			Acid shock protein
GKLDPBFD_04257	CDS	822				hypothetical protein
GKLDPBFD_04258	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
GKLDPBFD_04259	CDS	366	mdtJ		COG2076	Spermidine export protein MdtJ
GKLDPBFD_04260	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
GKLDPBFD_04261	CDS	1389	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
GKLDPBFD_04262	CDS	1533	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
GKLDPBFD_04263	CDS	945	ydgH			Protein YdgH
GKLDPBFD_04264	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
GKLDPBFD_04265	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
