locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPDANJCC_03848	CDS	657	acuR			Transcriptional regulator AcuR
OPDANJCC_03849	CDS	105				hypothetical protein
OPDANJCC_03850	CDS	783	deoR_3		COG1349	Deoxyribose operon repressor
OPDANJCC_03851	CDS	921	rbsK_1	2.7.1.15		Ribokinase
OPDANJCC_03852	CDS	1317	fucP_2		COG0738	L-fucose-proton symporter
OPDANJCC_03853	CDS	1014				hypothetical protein
OPDANJCC_03854	CDS	1614				IS66 family transposase ISEc23
OPDANJCC_03855	CDS	351				hypothetical protein
OPDANJCC_03856	CDS	426				hypothetical protein
OPDANJCC_03857	CDS	237				hypothetical protein
OPDANJCC_03858	CDS	93				hypothetical protein
OPDANJCC_03859	CDS	888	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
OPDANJCC_03860	CDS	177				hypothetical protein
OPDANJCC_03861	CDS	1245	sauU			putative sulfoacetate transporter SauU
OPDANJCC_03862	CDS	1014	pdxA2_2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
OPDANJCC_03863	CDS	1518	garD_2	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
OPDANJCC_03864	CDS	900	yagE	4.1.2.51	COG0329	Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE
OPDANJCC_03865	CDS	765	rhmR_2		COG1414	putative HTH-type transcriptional regulator RhmR
OPDANJCC_03866	CDS	216			COG3385	IS4 family transposase ISEc13
OPDANJCC_03867	CDS	276				hypothetical protein
OPDANJCC_03868	CDS	591				hypothetical protein
OPDANJCC_03869	tRNA	85				tRNA-Leu(caa)
OPDANJCC_03870	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
OPDANJCC_03871	CDS	1503				hypothetical protein
OPDANJCC_03872	CDS	1083	lptG_2		COG0795	Lipopolysaccharide export system permease protein LptG
OPDANJCC_03873	CDS	1080	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
OPDANJCC_03874	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
OPDANJCC_03875	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
OPDANJCC_03876	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
OPDANJCC_03877	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
OPDANJCC_03878	CDS	504				hypothetical protein
OPDANJCC_03879	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
OPDANJCC_03880	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
OPDANJCC_03881	CDS	339	yjgL			putative protein YjgL
OPDANJCC_03882	CDS	1272				hypothetical protein
OPDANJCC_03883	CDS	453	tabA_2		COG2731	Toxin-antitoxin biofilm protein TabA
OPDANJCC_03884	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
OPDANJCC_03885	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
OPDANJCC_03886	CDS	396	yjgH		COG0251	RutC family protein YjgH
OPDANJCC_03887	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
OPDANJCC_03888	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
OPDANJCC_03889	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OPDANJCC_03890	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
OPDANJCC_03891	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
OPDANJCC_03892	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
OPDANJCC_03893	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
OPDANJCC_03894	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
OPDANJCC_03895	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
OPDANJCC_03896	CDS	387	cybC		COG3783	Soluble cytochrome b562
OPDANJCC_03897	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
OPDANJCC_03898	CDS	552				hypothetical protein
OPDANJCC_03899	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
OPDANJCC_03900	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
OPDANJCC_03901	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
OPDANJCC_03902	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
OPDANJCC_03903	CDS	1503	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
OPDANJCC_03904	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
OPDANJCC_03905	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
OPDANJCC_03906	CDS	315	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
OPDANJCC_03907	CDS	252	chpS			Antitoxin ChpS
OPDANJCC_03908	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
OPDANJCC_03909	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
OPDANJCC_03910	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
OPDANJCC_03911	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
OPDANJCC_03912	CDS	1344				hypothetical protein
OPDANJCC_03913	CDS	207				hypothetical protein
OPDANJCC_03914	CDS	558	ytfJ_2		COG3054	putative protein YtfJ
OPDANJCC_03915	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
OPDANJCC_03916	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
OPDANJCC_03917	CDS	381				hypothetical protein
OPDANJCC_03918	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
OPDANJCC_03919	CDS	966	ytfF			Inner membrane protein YtfF
OPDANJCC_03920	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
OPDANJCC_03921	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
OPDANJCC_03922	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
OPDANJCC_03923	CDS	639				hypothetical protein
OPDANJCC_03924	CDS	648	nicS			HTH-type transcriptional repressor NicS
OPDANJCC_03925	CDS	792	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OPDANJCC_03926	CDS	843				hypothetical protein
OPDANJCC_03927	CDS	777	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
OPDANJCC_03928	CDS	1542	ydiF_2	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
OPDANJCC_03929	CDS	2073				hypothetical protein
OPDANJCC_03930	CDS	1278	exuT_2			Hexuronate transporter
OPDANJCC_03931	CDS	762				hypothetical protein
OPDANJCC_03932	CDS	507				hypothetical protein
OPDANJCC_03933	CDS	492				hypothetical protein
OPDANJCC_03934	CDS	450	rplI		COG0359	50S ribosomal protein L9
OPDANJCC_03935	CDS	228	rpsR		COG0238	30S ribosomal protein S18
OPDANJCC_03936	CDS	315	priB		COG2965	Primosomal replication protein N
OPDANJCC_03937	CDS	396	rpsF		COG0360	30S ribosomal protein S6
OPDANJCC_03938	CDS	276				hypothetical protein
OPDANJCC_03939	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
OPDANJCC_03940	CDS	855	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
OPDANJCC_03941	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
OPDANJCC_03942	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
OPDANJCC_03943	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
OPDANJCC_03944	CDS	1398	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
OPDANJCC_03945	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
OPDANJCC_03946	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
OPDANJCC_03947	CDS	750				hypothetical protein
OPDANJCC_03948	CDS	330	bsmA			Lipoprotein BsmA
OPDANJCC_03949	CDS	276				hypothetical protein
OPDANJCC_03950	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
OPDANJCC_03951	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
OPDANJCC_03952	CDS	639				hypothetical protein
OPDANJCC_03953	CDS	399				hypothetical protein
OPDANJCC_03954	CDS	660				hypothetical protein
OPDANJCC_03955	CDS	699				hypothetical protein
OPDANJCC_03956	CDS	402				hypothetical protein
OPDANJCC_03957	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
OPDANJCC_03958	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
OPDANJCC_03959	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
OPDANJCC_03960	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
OPDANJCC_03961	CDS	198				hypothetical protein
OPDANJCC_03962	CDS	1005	hflC_2		COG0330	Modulator of FtsH protease HflC
OPDANJCC_03963	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
OPDANJCC_03964	CDS	1281	hflX		COG2262	GTPase HflX
OPDANJCC_03965	CDS	309	hfq		COG1923	RNA-binding protein Hfq
OPDANJCC_03966	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OPDANJCC_03967	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
OPDANJCC_03968	CDS	1332	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
OPDANJCC_03969	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OPDANJCC_03970	CDS	501	nnr_1		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OPDANJCC_03971	CDS	990	nnr_2		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OPDANJCC_03972	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
OPDANJCC_03973	tRNA	76				tRNA-Gly(gcc)
OPDANJCC_03974	tRNA	76				tRNA-Gly(gcc)
OPDANJCC_03975	tRNA	76				tRNA-Gly(gcc)
OPDANJCC_03976	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
OPDANJCC_03977	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
OPDANJCC_03978	CDS	969	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
OPDANJCC_03979	CDS	3324	mscM		COG3264	Miniconductance mechanosensitive channel MscM
OPDANJCC_03980	CDS	303	yjeO			Inner membrane protein YjeO
OPDANJCC_03981	CDS	1458	yjeM			Inner membrane transporter YjeM
OPDANJCC_03982	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
OPDANJCC_03983	CDS	1809	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
OPDANJCC_03984	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
OPDANJCC_03985	CDS	396	frdC		COG3029	Fumarate reductase subunit C
OPDANJCC_03986	CDS	360	frdD		COG3080	Fumarate reductase subunit D
OPDANJCC_03987	CDS	1005	ampC	3.5.2.6	COG1680	Beta-lactamase
OPDANJCC_03988	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
OPDANJCC_03989	CDS	318	gdx		COG2076	Guanidinium exporter
OPDANJCC_03990	CDS	147				hypothetical protein
OPDANJCC_03991	CDS	126				hypothetical protein
OPDANJCC_03992	CDS	567	efp		COG0231	Elongation factor P
OPDANJCC_03993	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
OPDANJCC_03994	CDS	870				hypothetical protein
OPDANJCC_03995	CDS	354				hypothetical protein
OPDANJCC_03996	CDS	1647	groL			60 kDa chaperonin
OPDANJCC_03997	CDS	294	groS		COG0234	10 kDa chaperonin
OPDANJCC_03998	CDS	1257	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
OPDANJCC_03999	CDS	477				hypothetical protein
OPDANJCC_04000	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
OPDANJCC_04001	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
OPDANJCC_04002	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
OPDANJCC_04003	CDS	1698	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
OPDANJCC_04004	CDS	576				hypothetical protein
OPDANJCC_04005	tRNA	76				tRNA-Phe(gaa)
OPDANJCC_04006	CDS	1539	cadC		COG3710	Transcriptional activator CadC
OPDANJCC_04007	CDS	1335	cadB		COG0531	putative cadaverine/lysine antiporter
OPDANJCC_04008	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
OPDANJCC_04009	CDS	1458	dtpC		COG3104	Dipeptide and tripeptide permease C
OPDANJCC_04010	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
OPDANJCC_04011	CDS	174	ghoT			Toxin GhoT
OPDANJCC_04012	CDS	297	ghoS	3.1.-.-		Endoribonuclease antitoxin GhoS
OPDANJCC_04013	CDS	273	yjdJ_1		COG2388	putative protein YjdJ
OPDANJCC_04014	CDS	3930	espC	3.4.21.-		Serine protease EspC
OPDANJCC_04015	CDS	180				hypothetical protein
OPDANJCC_04016	CDS	792	virF			Virulence regulon transcriptional activator VirF
OPDANJCC_04017	CDS	483				hypothetical protein
OPDANJCC_04018	CDS	3840	tsh	3.4.21.-		Temperature-sensitive hemagglutinin tsh autotransporter
OPDANJCC_04019	CDS	525				hypothetical protein
OPDANJCC_04020	CDS	693	yraI			putative fimbrial chaperone YraI
OPDANJCC_04021	CDS	2538	fimD_3		COG3188	Outer membrane usher protein FimD
OPDANJCC_04022	CDS	273	yjdJ_2		COG2388	putative protein YjdJ
OPDANJCC_04023	CDS	231				hypothetical protein
OPDANJCC_04024	CDS	1632	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
OPDANJCC_04025	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
OPDANJCC_04026	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
OPDANJCC_04027	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
OPDANJCC_04028	CDS	651	yjdF		COG3647	Inner membrane protein YjdF
OPDANJCC_04029	CDS	1356	melA	3.2.1.22	COG1486	Alpha-galactosidase
OPDANJCC_04030	CDS	909	melR_2			Melibiose operon regulatory protein
OPDANJCC_04031	CDS	2271	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
OPDANJCC_04032	CDS	762	gadX_1			HTH-type transcriptional regulator GadX
OPDANJCC_04033	CDS	1338	adiC		COG0531	Arginine/agmatine antiporter
OPDANJCC_04034	CDS	1644	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
OPDANJCC_04035	CDS	669	basR			Transcriptional regulatory protein BasR
OPDANJCC_04036	CDS	1101	basS	2.7.13.3		Sensor protein BasS
OPDANJCC_04037	CDS	90				hypothetical protein
OPDANJCC_04038	CDS	1503	proP			Proline/betaine transporter
OPDANJCC_04039	CDS	879				hypothetical protein
OPDANJCC_04040	CDS	2229	crfC_2		COG0699	Clamp-binding protein CrfC
OPDANJCC_04041	CDS	336				hypothetical protein
OPDANJCC_04042	CDS	444				hypothetical protein
OPDANJCC_04043	CDS	789	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
OPDANJCC_04044	CDS	1017				hypothetical protein
OPDANJCC_04045	CDS	780	phnE		COG3639	Phosphate-import permease protein PhnE
OPDANJCC_04046	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
OPDANJCC_04047	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
OPDANJCC_04048	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
OPDANJCC_04049	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
OPDANJCC_04050	CDS	846	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
OPDANJCC_04051	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
OPDANJCC_04052	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
OPDANJCC_04053	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
OPDANJCC_04054	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
OPDANJCC_04055	CDS	435	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
OPDANJCC_04056	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
OPDANJCC_04057	CDS	357				hypothetical protein
OPDANJCC_04058	CDS	450	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
OPDANJCC_04059	CDS	891	rpiR		COG1737	HTH-type transcriptional regulator RpiR
OPDANJCC_04060	CDS	936	alsB		COG1879	D-allose-binding periplasmic protein
OPDANJCC_04061	CDS	1533	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
OPDANJCC_04062	CDS	981	alsC		COG1172	D-allose transport system permease protein AlsC
OPDANJCC_04063	CDS	696	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
OPDANJCC_04064	CDS	930	alsK	2.7.1.55	COG1940	D-allose kinase
OPDANJCC_04065	CDS	1986	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
OPDANJCC_04066	CDS	276				hypothetical protein
OPDANJCC_04067	CDS	1032	mdtN		COG1566	Multidrug resistance protein MdtN
OPDANJCC_04068	CDS	2052	mdtO		COG1289	Multidrug resistance protein MdtO
OPDANJCC_04069	CDS	1467	cusC_2		COG1538	Cation efflux system protein CusC
OPDANJCC_04070	CDS	420	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
OPDANJCC_04071	CDS	1680	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
OPDANJCC_04072	CDS	1569	ddpA		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
OPDANJCC_04073	CDS	1050	dppB_1		COG0601	Dipeptide transport system permease protein DppB
OPDANJCC_04074	CDS	834	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
OPDANJCC_04075	CDS	837	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
OPDANJCC_04076	CDS	705	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
OPDANJCC_04077	CDS	690				hypothetical protein
OPDANJCC_04078	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
OPDANJCC_04079	CDS	597	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
OPDANJCC_04080	CDS	384	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
OPDANJCC_04081	CDS	1623	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
OPDANJCC_04082	CDS	957				hypothetical protein
OPDANJCC_04083	CDS	672	ydhX_2		COG0437	putative ferredoxin-like protein YdhX
OPDANJCC_04084	CDS	567	nrfB			Cytochrome c-type protein NrfB
OPDANJCC_04085	CDS	1437	nrfA	1.7.2.2	COG3303	Cytochrome c-552
OPDANJCC_04086	CDS	1959	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OPDANJCC_04087	CDS	315	yjcH		COG3162	Inner membrane protein YjcH
OPDANJCC_04088	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
OPDANJCC_04089	CDS	690	yohK_2		COG1346	Inner membrane protein YohK
OPDANJCC_04090	CDS	411	cidA			Holin-like protein CidA
OPDANJCC_04091	CDS	885	oxyR_2			Hydrogen peroxide-inducible genes activator
OPDANJCC_04092	CDS	1650	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
OPDANJCC_04093	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
OPDANJCC_04094	CDS	465	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
OPDANJCC_04095	CDS	324	soxS			Regulatory protein SoxS
OPDANJCC_04096	CDS	1587	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
OPDANJCC_04097	CDS	282				hypothetical protein
OPDANJCC_04098	CDS	537	ssb		COG0629	Single-stranded DNA-binding protein
OPDANJCC_04099	CDS	2823	uvrA		COG0178	UvrABC system protein A
OPDANJCC_04100	CDS	357	yjbR		COG2315	putative protein YjbR
OPDANJCC_04101	CDS	417				hypothetical protein
OPDANJCC_04102	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
OPDANJCC_04103	CDS	1821	dctB	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
OPDANJCC_04104	CDS	1359	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
OPDANJCC_04105	CDS	1074	ldh	1.1.1.27	COG2055	L-lactate dehydrogenase
OPDANJCC_04106	CDS	1500	ybhI_2		COG0471	Inner membrane protein YbhI
OPDANJCC_04107	CDS	873	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
OPDANJCC_04108	CDS	1170	sucC_2	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
OPDANJCC_04109	CDS	1419	lpd	1.8.1.4		Dihydrolipoyl dehydrogenase
OPDANJCC_04110	CDS	1155	sucB_2	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
OPDANJCC_04111	CDS	2745	sucA_2	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
OPDANJCC_04112	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
OPDANJCC_04113	CDS	1005	nadR_2		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
OPDANJCC_04114	CDS	558				hypothetical protein
OPDANJCC_04115	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
OPDANJCC_04116	CDS	1416	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
OPDANJCC_04117	CDS	1035	cytR_1		COG1609	HTH-type transcriptional repressor CytR
OPDANJCC_04118	CDS	1572	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
OPDANJCC_04119	CDS	780	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
OPDANJCC_04120	CDS	1281	mntH_2			Divalent metal cation transporter MntH
OPDANJCC_04121	CDS	2037				hypothetical protein
OPDANJCC_04122	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
OPDANJCC_04123	CDS	243	pspG			Phage shock protein G
OPDANJCC_04124	CDS	996	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
OPDANJCC_04125	CDS	516	zur		COG0735	Zinc uptake regulation protein
OPDANJCC_04126	CDS	210				hypothetical protein
OPDANJCC_04127	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
OPDANJCC_04128	CDS	609	lexA_3	3.4.21.88	COG1974	LexA repressor
OPDANJCC_04129	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
OPDANJCC_04130	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
OPDANJCC_04131	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
OPDANJCC_04132	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
OPDANJCC_04133	CDS	921				hypothetical protein
OPDANJCC_04134	CDS	1341	lamB		COG4580	Maltoporin
OPDANJCC_04135	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
OPDANJCC_04136	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
OPDANJCC_04137	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
OPDANJCC_04138	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
OPDANJCC_04139	CDS	411	psiE		COG3223	Protein PsiE
OPDANJCC_04140	CDS	159				hypothetical protein
OPDANJCC_04141	CDS	2097				hypothetical protein
OPDANJCC_04142	CDS	738				hypothetical protein
OPDANJCC_04143	CDS	639	gfcB			putative lipoprotein GfcB
OPDANJCC_04144	CDS	243				hypothetical protein
OPDANJCC_04145	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
OPDANJCC_04146	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
OPDANJCC_04147	CDS	273				hypothetical protein
OPDANJCC_04148	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
OPDANJCC_04149	CDS	948	sorC_2		COG2390	Sorbitol operon regulator
OPDANJCC_04150	CDS	807	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OPDANJCC_04151	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
OPDANJCC_04152	CDS	495	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
OPDANJCC_04153	CDS	798	sorA		COG3715	PTS system sorbose-specific EIIC component
OPDANJCC_04154	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
OPDANJCC_04155	CDS	1230	yggP_2	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
OPDANJCC_04156	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
OPDANJCC_04157	CDS	1632				hypothetical protein
OPDANJCC_04158	CDS	450				hypothetical protein
OPDANJCC_04159	CDS	105				hypothetical protein
OPDANJCC_04160	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
